State_FIPS_Code,County_FIPS_Code,LBW,LBW_Ind,VLBW,VLBW_Ind,Premature,Premature_Ind,Under_18,Under_18_Ind,Over_40,Over_40_Ind,Unmarried,Unmarried_Ind,Late_Care,Late_Care_Ind,Infant_Mortality,Infant_Mortality_Ind,IM_Wh_Non_Hisp,IM_Wh_Non_Hisp_Ind,IM_Bl_Non_Hisp,IM_Bl_Non_Hisp_Ind,IM_Hisp,IM_Hisp_Ind,IM_Neonatal,IM_Neonatal_Ind,IM_Postneonatal,IM_Postneonatal_Ind,Brst_Cancer,Brst_Cancer_Ind,Col_Cancer,Col_Cancer_Ind,CHD,CHD_Ind,Homicide,Homicide_Ind,Lung_Cancer,Lung_Cancer_Ind,MVA,MVA_Ind,Stroke,Stroke_Ind,Suicide,Suicide_Ind,Injury,Injury_Ind,Total_Births,Total_Deaths
21,79,8.7,4,0.9,3,11.2,3,4.2,3,1,3,23.8,3,17.8,4,9.2,4,9.7,4,-1111.1,-1,-1111.1,-1,7.3,4,2,3,18.5,3,32.1,4,194.4,3,-1111.1,-1,64.5,4,20,3,50.1,3,14.2,4,23.3,3,1671,1350
21,81,8,4,1.2,3,12,3,4.3,3,0.9,3,29.4,3,14.6,3,5.6,3,5.7,3,-1111.1,-1,-1111.1,-1,3.4,3,2.2,3,30.8,4,20.4,4,220.4,4,-1111.1,-1,94.6,4,24.9,3,57,3,12.1,3,38.1,4,3524,1784
21,83,8,3,1.2,3,12.8,3,5.1,3,1.4,4,31.6,3,16.5,4,7,3,6.6,3,-1111.1,-1,-1111.1,-1,4.1,3,2.9,4,22.1,3,24.3,4,209.1,3,-1111.1,-1,76.3,4,30.2,4,64.6,3,14,3,26.7,4,2423,2296
21,85,7.5,3,1.4,3,11.6,3,4.8,3,1.4,4,27.2,3,14.8,3,5.9,3,5.9,3,-1111.1,-1,-1111.1,-1,1.5,3,4.4,4,25.4,3,18.5,3,287.9,4,7.1,4,73.6,3,32.4,4,65.2,4,18,4,29.1,4,3056,2577
21,87,7.8,4,1.3,4,12.2,4,6.6,4,1.3,4,21.2,3,10.6,3,5.4,3,5.6,3,-1111.1,-1,-1111.1,-1,4.5,4,0.9,3,29.5,4,18.8,3,159.4,3,-1111.1,-1,65.6,3,32.4,4,67.4,4,11.2,3,28.8,4,1248,1294
21,89,9.1,4,1.4,3,15.3,4,4.6,4,1.5,4,26.3,3,10.3,3,8.8,4,8.5,4,-1111.1,-1,-1111.1,-1,5.9,4,2.9,4,22.2,3,18.2,3,202.3,4,-1111.1,-1,80.8,4,15.8,3,77.6,4,7.1,3,23.6,4,2047,2016
21,91,7.9,4,1,3,13.1,4,3.1,3,0.8,3,24.3,3,8.5,3,3.8,3,3.9,3,-1111.1,-1,-1111.1,-1,1,3,2.9,4,25.7,3,26.2,4,279,4,-1111.1,-1,73.2,4,25.3,3,96.7,4,-1111.1,-1,34.1,4,1145,691
21,93,7.9,4,1.5,4,12.4,4,3.4,3,1.1,3,28.4,3,19.7,4,7.8,4,6.6,4,15.3,4,-1111.1,-1,5,4,2.6,4,19.2,3,26.6,4,146.8,3,2.5,3,79.1,4,18.3,3,63,4,10.2,3,21.3,3,7338,3403
21,95,9.6,3,1.9,3,13.7,3,6.4,3,0.6,3,31.9,3,14.9,3,7.4,3,6.6,3,-1111.1,-1,-1111.1,-1,5.4,3,2,3,19.8,3,27.9,4,250.5,4,-1111.1,-1,90.2,4,34.6,4,68.5,3,14.4,4,46.5,4,2039,2177
21,97,8.7,4,1.2,3,15.2,4,4.7,3,1,3,31,4,20.8,4,8.9,4,9.3,4,-1111.1,-1,-1111.1,-1,5,3,4,4,21.1,3,25.3,4,259,4,-1111.1,-1,64.3,4,33.4,4,74.5,4,12.2,3,26.3,3,2229,1950
21,99,7.6,3,1.5,3,10.8,3,5.3,3,1.2,4,23.4,3,19.9,4,5.9,3,6.2,3,-1111.1,-1,-1111.1,-1,2.9,3,2.9,4,21.9,3,21.9,3,191.2,3,7.6,4,78.4,4,42.3,4,80.5,4,14.5,3,32,4,2249,1855
21,101,10.5,4,1.6,4,15.9,4,4.6,4,0.8,3,37.2,4,14.4,4,8,4,8.1,4,-1111.1,-1,-1111.1,-1,4,4,4,4,20.1,3,23.5,4,224.6,4,-1111.1,-1,71,4,18.7,3,75.1,4,13.7,4,25.5,4,2996,2261
21,103,8.6,4,1.5,4,11,3,4.5,3,1.1,3,31.7,3,12.7,3,5.5,3,5.9,3,-1111.1,-1,-1111.1,-1,2.2,3,3.3,4,19.5,3,24.9,4,210.8,3,-1111.1,-1,70.6,4,32.7,4,73.9,4,15.1,4,37.6,4,2044,1549
21,105,8.3,4,0.7,3,10.5,3,5.4,4,1.1,3,29.1,4,19,4,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,21,3,24.1,4,246,4,-1111.1,-1,72.5,4,31.8,3,66.8,4,-1111.1,-1,25.8,4,553,724
21,107,10.4,4,1.7,4,18.2,4,5.6,4,1.1,3,32.8,3,12.9,3,5.5,3,5.3,3,-1111.1,-1,-1111.1,-1,2.1,3,3.4,4,34.1,4,22.5,4,225,4,5.1,4,83,4,22.6,3,75.4,4,14,3,27.2,4,2909,2773
21,109,7.4,3,1.1,3,10.7,3,7.4,3,0.8,3,23.4,3,16.1,3,2.6,3,2.6,3,-1111.1,-1,-1111.1,-1,2,3,0.7,3,32.8,4,21.3,4,225,3,13.5,4,87.5,4,37.4,4,62.8,3,15.3,4,30.6,4,1699,1391
21,111,8.9,4,1.8,4,13.7,4,3.9,3,1.8,3,42.2,4,10.3,3,6.6,3,5.4,3,10.4,3,5.8,3,4,3,2.6,4,28.2,4,26.3,4,168.5,3,7.2,3,76.4,4,11.8,3,61.5,4,12.7,4,25.5,4,29266,21413
21,113,6.9,3,0.8,3,11.3,3,2.7,3,1.5,3,24.8,3,14,3,3.2,3,3.4,3,-1111.1,-1,-1111.1,-1,1.8,3,1.4,3,12.8,3,24.4,4,149.3,3,-1111.1,-1,71,4,17.1,3,69.8,4,6.1,3,33.2,4,2777,1505
21,115,8.7,4,1.3,3,14.6,4,6.2,3,0.7,3,25.9,3,14.8,3,8.7,4,8.7,4,-1111.1,-1,-1111.1,-1,5.1,4,3.3,4,25.7,3,19,3,244,4,-1111.1,-1,86.2,4,30.4,4,58.8,3,10.8,3,34,4,3059,2538
21,117,7.5,3,1.4,3,11.6,3,3.3,3,1.9,4,34.5,3,8.9,3,8.8,4,8.2,4,18.5,4,-1111.1,-1,6,4,2.8,4,35.5,4,25.1,4,164.3,3,3.1,3,78.7,4,10.1,3,55.9,3,13.8,4,31.2,4,7021,4007
21,119,9.2,3,1.2,3,13.9,3,7.3,3,1.1,4,26.3,3,16,3,6.9,3,6.4,3,-1111.1,-1,-1111.1,-1,3.4,3,3.4,3,26.1,3,18.1,3,285.4,4,-1111.1,-1,107,4,40.8,4,50.8,3,9.2,3,31.6,4,1955,1639
21,121,9.7,4,1.6,3,15.9,4,6.4,4,0.8,3,30.2,3,15.9,3,9.7,4,9.9,4,-1111.1,-1,-1111.1,-1,5.7,3,4,4,35.6,4,22.2,3,246.4,4,-1111.1,-1,98.1,4,20.6,3,76.1,4,15.5,4,30.9,4,2265,1740
21,123,9,4,1.8,4,13,4,6.1,4,1.2,4,26.3,3,19.1,4,13.9,4,13.1,4,-1111.1,-1,-1111.1,-1,9.7,4,4.2,4,22.4,3,28.8,4,167.4,3,-1111.1,-1,56.2,3,31.8,4,75.3,4,10.8,3,17.6,3,1596,1410
21,125,9.4,3,1.7,3,13.8,3,4.5,3,0.8,3,26.7,3,16.7,3,7,3,7.1,3,-1111.1,-1,-1111.1,-1,3.9,3,3.1,3,31,4,20.4,3,227.5,4,6.4,3,77.3,4,25.7,3,59.1,3,15.4,4,24.7,3,3864,2508
21,127,9.3,3,1.8,3,15.5,4,5.6,3,1.1,4,24.3,3,13.4,3,4.9,3,5,3,-1111.1,-1,-1111.1,-1,3.7,3,1.2,3,36.4,4,19,3,292.4,4,7,3,95.7,4,31.1,3,78.3,4,14.1,4,34.4,4,1818,1710
21,129,9.1,4,1.6,4,12.5,3,7.1,4,1.5,4,33,4,18.6,4,7.6,3,7.7,4,-1111.1,-1,-1111.1,-1,5.1,4,2.5,3,22.3,3,16.6,3,250.7,4,12.4,4,110,4,32,4,51.6,3,26.4,4,38.4,4,888,947
21,131,9.6,3,1.2,3,12.1,3,6.5,3,0.8,3,26.2,3,14.3,3,9.5,3,9.5,4,-1111.1,-1,-1111.1,-1,5.8,3,3.6,4,22.8,3,14.2,3,185.5,3,14.9,4,92.7,4,56.2,4,54.4,3,16.1,4,37.2,4,1543,1258
21,133,9.4,3,1.4,3,14.3,3,5.2,3,0.8,3,28.9,3,13,3,10.2,4,10.3,4,-1111.1,-1,-1111.1,-1,6.1,4,4.1,4,22.7,3,24.4,4,240.2,4,-1111.1,-1,107.9,4,36.1,4,56,3,18.5,4,35.4,4,1468,1486
21,135,8.1,3,1.1,3,12.3,3,7.5,3,0.7,3,27.5,3,13.5,3,7.6,3,7.6,4,-1111.1,-1,-1111.1,-1,6.3,3,1.3,3,34.7,4,27.5,4,226.9,3,7.9,3,75.3,4,38.5,4,72.1,3,16.2,4,28.4,4,1783,1470
21,137,8.4,3,1.2,3,13.1,3,6.2,3,1,3,28.4,3,19,4,5.8,3,5.9,3,-1111.1,-1,-1111.1,-1,4,3,1.8,3,23.7,3,23.3,4,180.7,3,4.4,3,89,4,32.2,4,57.3,3,9.4,3,27.3,4,3076,2351
21,139,7.3,3,1.5,4,12.7,4,4.3,3,0.4,3,22.5,3,10.8,3,5.9,3,6,3,-1111.1,-1,-1111.1,-1,1.2,3,4.8,4,32.6,4,21.7,3,255.9,4,-1111.1,-1,71.1,4,35.9,4,62.5,3,13.4,4,32.7,4,939,1133
21,141,7.2,3,1.2,3,12,4,4.5,3,1.1,3,32.3,4,18.7,4,6.7,3,6.9,4,-1111.1,-1,-1111.1,-1,3.3,3,3.3,4,23.7,3,30.2,4,204.8,4,-1111.1,-1,79.3,4,20,3,67.3,3,12,3,22.1,3,1792,1427
21,143,6.8,3,1.7,4,11.8,3,4.1,3,1,3,26.7,3,10.2,3,7.5,4,8,4,-1111.1,-1,-1111.1,-1,1.9,3,5.7,4,18.1,3,26.2,4,195.7,3,-1111.1,-1,76.1,4,27.2,3,66.3,3,-1111.1,-1,16.1,3,584,940
21,145,9.3,4,1.9,4,14.1,4,4,3,1.6,4,37.5,3,10.2,3,7.3,3,6.6,3,11,3,-1111.1,-1,5.6,4,1.7,3,20.1,3,19.4,3,244,4,5.9,4,68.7,4,21.7,4,66.5,4,18.9,4,25.1,4,4102,3842
21,147,8.3,3,1.2,3,13.6,3,8.4,4,0.8,3,30.3,3,9.1,3,10.8,4,10.9,4,-1111.1,-1,-1111.1,-1,5.2,3,5.2,4,25.9,3,27,4,239.4,4,14.7,4,109.5,4,43.5,4,61.3,3,14.9,4,46.4,4,2376,1779
21,149,9.7,4,1.8,4,16.3,4,5.6,4,1.1,3,24.7,3,11,3,10.7,4,10.8,4,-1111.1,-1,-1111.1,-1,8.9,4,1.8,3,35.6,4,16.4,3,239.1,4,-1111.1,-1,83.3,4,31.4,4,75.7,4,15.7,4,25.4,4,1221,1200
21,151,8.1,3,1.8,4,12.6,4,3.7,3,1.1,3,28.8,3,12.5,3,6.2,3,6.2,3,-1111.1,-1,-1111.1,-1,3.7,3,2.5,3,16.7,3,13.4,3,121.4,3,-1111.1,-1,63.1,3,16.9,3,63.1,3,6.7,3,22.8,3,4840,2723
21,153,7.7,3,1.3,3,12,3,6.9,3,0.6,3,24.5,3,16.7,3,4.8,3,4.8,3,-1111.1,-1,-1111.1,-1,4.2,3,0.6,3,29.5,4,28.8,4,204.1,3,-1111.1,-1,92.1,4,33.5,4,67.6,3,12.5,4,31.2,4,1856,1304
21,155,8.2,3,1.1,3,12.6,3,5.2,3,1,3,34.7,4,15.8,3,5.4,3,5.4,3,-1111.1,-1,-1111.1,-1,4.1,3,1.4,3,29.4,4,26.6,4,167.3,3,5.6,3,71.5,3,26.7,3,64.8,4,13.9,4,22.9,3,2447,1731
21,157,7.8,4,1.5,4,12.8,4,4.6,4,1.5,3,24.6,3,11.9,3,4,3,4,3,-1111.1,-1,-1111.1,-1,2.6,3,1.3,3,24.4,3,17.2,3,191.8,4,-1111.1,-1,64.2,4,22.7,4,80.1,4,16.7,4,29.7,4,1519,1801
21,159,8.7,3,1.1,3,13,3,6.9,3,0.6,3,24.8,3,14.7,3,9.9,3,10,4,-1111.1,-1,-1111.1,-1,5,3,5,4,20.3,3,16.7,3,280.8,4,-1111.1,-1,94.5,4,27.7,3,50.4,3,7.9,3,35.4,4,1816,1145
21,161,7.5,3,1.5,3,11.2,3,5,3,0.8,3,34.3,4,19.1,4,10.6,4,11,4,-1111.1,-1,-1111.1,-1,7.6,4,3,4,27.8,4,29.9,4,265,4,-1111.1,-1,76.8,4,33.5,4,81.2,4,10.6,3,29,4,2191,2108
21,163,7.3,4,1.2,4,11.8,4,5.4,4,0.9,3,33.2,4,18.9,4,5.8,3,4.7,3,-1111.1,-1,-1111.1,-1,3.9,3,1.9,3,-1111.1,-1,22.3,4,172.6,3,-1111.1,-1,88.7,4,29.1,4,58.9,3,14.3,4,25.8,4,1540,837
21,165,8.7,3,1.2,3,11.7,3,8.6,3,1.2,4,23.3,3,20.1,3,7.1,3,7.2,3,-1111.1,-1,-1111.1,-1,5.7,3,1.4,3,29.1,4,27.7,4,185.8,3,-1111.1,-1,71.9,3,40.2,4,61.2,3,-1111.1,-1,20.7,3,755,592
21,167,9.4,4,1.4,4,13.3,4,4.9,3,0.9,3,29,4,16.2,4,7.4,3,7.1,3,-1111.1,-1,-1111.1,-1,3.3,3,4.1,4,25.3,3,22.1,4,183.2,3,5.6,4,74,4,30.7,4,65.4,3,17,4,27.8,4,2737,2223
21,169,9,4,0.9,3,9.3,3,6.3,4,0.7,3,24.2,3,10.4,3,7,3,7.1,3,-1111.1,-1,-1111.1,-1,3.5,3,3.5,3,16.7,3,16.4,3,272.8,4,-1111.1,-1,89.9,4,27.5,3,76,4,-1111.1,-1,25.3,3,1278,1192
21,171,8,3,1.5,4,10.7,3,5.9,3,0.5,3,26.1,3,12.6,3,4.6,3,4.8,3,-1111.1,-1,-1111.1,-1,3.8,3,0.8,3,32.4,4,22.5,4,276.1,4,-1111.1,-1,70.4,3,33.7,3,67.6,4,18.2,4,55.1,4,1464,1473
21,173,7.9,3,1.4,3,13.1,3,5.6,3,0.8,3,28.6,3,15.4,3,8.7,4,8,4,-1111.1,-1,-1111.1,-1,4.9,3,3.8,4,31.1,4,28.9,4,223.4,3,4.6,3,83.8,4,35.5,4,60.5,3,12.4,4,24.9,3,3120,2229
21,175,6.1,3,0.9,3,9.8,3,7.1,4,1.3,4,19.2,3,19.3,4,5.9,3,6,3,-1111.1,-1,-1111.1,-1,3,3,3,4,20,3,24.7,4,238.2,3,-1111.1,-1,64.4,3,27.7,3,51.2,3,11.9,4,19.3,3,1483,1191
21,177,8.5,4,1.9,4,15.9,4,5,3,1,3,29.7,3,19.3,3,5.7,3,5.9,3,-1111.1,-1,-1111.1,-1,4.1,3,1.6,3,22.7,3,18.8,3,234.1,4,6.3,3,85.1,4,33.9,4,80.6,4,13.1,3,31.9,4,1929,1950
21,179,7.7,4,1,3,12.6,4,3.8,3,1.1,3,34,4,17.4,4,3.3,3,2.8,3,-1111.1,-1,-1111.1,-1,1.1,3,2.2,3,16.4,3,29.2,4,163.7,3,-1111.1,-1,69.4,4,29.9,4,76.4,4,16,4,21.9,3,2697,1549
21,181,11.1,4,2.7,4,14,4,6.3,4,0.7,3,29.6,4,17.7,3,3.6,3,3.6,3,-1111.1,-1,-1111.1,-1,1.2,3,2.4,3,26.3,3,23.4,4,200.9,3,-1111.1,-1,74.8,3,34.5,4,54.4,3,-1111.1,-1,30.2,4,934,820
21,183,9.2,4,1.3,3,14.5,4,6.6,4,0.6,3,24.5,3,10.7,3,6.7,3,6.9,3,-1111.1,-1,-1111.1,-1,2.8,3,3.9,4,40.3,4,24.3,4,268.6,4,5.1,3,90.4,4,27,3,47.5,3,14.2,3,31.9,4,2820,2650
21,185,7.8,4,1.2,4,12.6,4,1.3,3,3.1,4,17.9,3,5.6,3,5.9,4,5.1,3,-1111.1,-1,-1111.1,-1,3.3,3,2.6,4,32.5,4,24.7,4,183.1,4,-1111.1,-1,55.3,3,14.1,3,87.7,4,8.8,3,20.7,4,2717,1285
21,187,8.5,4,1.1,3,13.2,4,5.2,3,1.8,4,27.1,3,15.7,4,9.9,4,10.3,4,-1111.1,-1,-1111.1,-1,5.4,4,4.5,4,28.5,4,21.8,3,231.6,4,-1111.1,-1,71.4,4,26.9,3,50.9,3,11.6,3,28.7,4,1216,1071
21,189,9.6,4,1.1,3,12.2,3,10,4,1.4,4,29.1,3,24.4,4,3.6,3,3.6,3,-1111.1,-1,-1111.1,-1,1.8,3,1.8,3,-1111.1,-1,20.7,3,254.6,4,-1111.1,-1,104.8,4,54.5,4,71.5,4,29.3,4,39.6,4,633,706
21,191,7.6,3,1.9,4,11.8,3,5.4,3,1,3,30.3,3,10.3,3,9,4,9.1,4,-1111.1,-1,-1111.1,-1,7.2,4,1.8,3,25.5,3,30.3,4,214.1,4,-1111.1,-1,76.1,4,29,3,45,3,16.7,4,42.4,4,1846,1221
21,193,9.8,4,1.6,3,15.6,4,5,3,1,3,33,3,14.4,3,6.3,3,6.4,3,-1111.1,-1,-1111.1,-1,4.4,3,1.9,3,24.7,3,31.5,4,412.9,4,-1111.1,-1,126,4,41.5,4,32.3,3,11,3,47.9,4,2067,1697
21,195,8.4,3,1.5,3,12.6,3,4.3,3,0.7,3,24.4,3,9.3,3,7.5,3,7.6,3,-1111.1,-1,-1111.1,-1,4.4,3,3.1,3,32.6,4,26.8,4,291.6,4,4.8,3,92,4,36.2,4,69.5,4,12,4,42.2,4,3854,3915
21,197,7.7,3,1.6,3,13.7,3,7.3,3,0.4,3,32.5,3,19,3,10,3,10,4,-1111.1,-1,-1111.1,-1,8.8,4,1.2,3,34,4,23.8,4,230.8,4,9.3,4,99.2,4,32.4,4,74.9,4,10.1,3,38.9,4,1864,1235
21,199,7.9,3,1.5,3,12.9,3,5.7,3,1.1,3,28.1,3,6,3,5.4,3,5.3,3,-1111.1,-1,-1111.1,-1,2.7,3,2.7,3,29.7,4,27.5,4,182.2,3,5.2,3,79.6,4,33.2,4,54.7,3,14,4,28.6,4,3690,3158
21,201,7.3,3,-1111.1,-1,11.7,3,5.6,3,-1111.1,-1,32.7,4,15.9,3,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,233.9,3,-1111.1,-1,78.6,4,-1111.1,-1,117.6,4,-1111.1,-1,-1111.1,-1,248,295
21,203,7.9,3,1.2,3,11.7,3,6.6,4,0.6,3,25.2,3,14.8,3,7.9,3,7.9,4,-1111.1,-1,-1111.1,-1,5.7,4,2.3,3,25.3,3,24.3,4,219.7,3,9.9,4,79.8,4,26.3,3,67.2,4,16.3,4,36.6,4,1973,1747
21,205,7.1,3,1.4,3,11,3,3.7,3,1.2,4,26.7,3,17.9,3,4,3,4.1,3,-1111.1,-1,-1111.1,-1,3.1,3,0.9,3,24,3,22.8,4,177.1,3,-1111.1,-1,77.2,4,18.5,3,82.2,4,11.3,3,29.1,4,2518,1685
21,207,7.7,3,1.2,3,11.8,3,6.3,4,0.8,3,24.8,3,9.1,3,5.2,3,5.3,3,-1111.1,-1,-1111.1,-1,2.9,3,2.3,3,23.6,3,21.2,3,213.6,3,6.5,3,78.9,4,24.5,3,70.2,3,15.9,4,33.2,4,1918,1854
21,209,7.9,4,1,3,12,4,3.9,4,1.6,4,26.9,3,26.4,4,6,4,6.5,4,-1111.1,-1,-1111.1,-1,3.7,3,2.2,3,35.4,4,20.3,3,210.1,4,-1111.1,-1,72.8,4,18.5,3,71.2,4,14.6,4,20.9,3,2668,1199
21,211,8.6,4,1.5,4,14.4,4,3.5,3,2.3,4,32.6,4,13.4,3,5.3,3,6.2,4,-1111.1,-1,-1111.1,-1,2.9,3,2.5,4,23.3,3,20.6,3,261.3,4,-1111.1,-1,78.2,4,26.5,4,110.4,4,7.9,3,22.6,3,2441,1430
21,213,8.3,4,1.4,4,12.8,4,6.6,4,1.2,3,35.6,4,24,4,8.9,4,8,4,-1111.1,-1,-1111.1,-1,5.9,4,3,4,31.5,4,20.6,3,251.1,4,-1111.1,-1,71.8,4,24.7,3,72.8,4,14.9,4,32.5,4,2262,1693
21,215,8.2,4,1,3,12.8,4,3.5,3,1.2,3,21.7,3,8.1,3,5,3,5.1,3,-1111.1,-1,-1111.1,-1,2.8,3,2.1,3,19.8,3,22.7,4,230.1,4,-1111.1,-1,65.8,4,32.2,4,82.6,4,11.6,3,18,3,1518,824
21,217,6.5,3,1,3,10.7,3,5.8,4,0.9,3,27.8,3,12.5,3,6.7,3,6.7,4,-1111.1,-1,-1111.1,-1,3.1,3,3.5,4,24.2,3,29.3,4,198.3,3,5.4,3,69.7,3,23.8,3,72.4,4,19.5,4,30.1,4,2799,2458
21,219,7.7,4,1.3,4,11.7,3,4.1,3,2.1,4,23.1,3,24.6,4,6.5,3,5.1,3,-1111.1,-1,-1111.1,-1,3.2,3,3.2,4,28.2,4,25.6,4,313,4,-1111.1,-1,77.4,4,28.8,3,61.4,3,11.7,3,27.2,4,1696,1368
21,221,9.3,4,1.5,4,13.8,4,6.2,4,1.1,3,29.2,4,19.2,4,6.6,3,4.7,3,-1111.1,-1,-1111.1,-1,4.1,3,2.5,3,35.7,4,24.1,4,224.6,4,-1111.1,-1,83.8,4,37.6,4,56.6,3,11.3,3,29.5,4,1333,1442
21,223,8.9,4,1.4,3,12.4,3,3.1,3,1,3,25,3,13.9,3,5.4,3,5.6,3,-1111.1,-1,-1111.1,-1,4.3,3,1.1,3,26.5,3,22.4,3,194.5,3,-1111.1,-1,66.1,3,21.9,3,78.7,4,20.8,4,22.3,3,1021,719
21,225,9.4,4,1.5,4,13.8,4,5.6,3,0.4,3,34.1,3,18.1,3,9,4,8.8,4,-1111.1,-1,-1111.1,-1,6.2,4,2.8,4,25.7,3,27.6,4,273.3,4,-1111.1,-1,89.4,4,27.5,3,86.1,4,16.1,4,27.3,3,1966,1676
21,227,8.4,4,1.5,4,14.3,4,4.5,4,1.5,4,32.6,4,19.2,4,6.2,3,5.6,3,11.4,3,-1111.1,-1,4.1,3,2.1,3,20.2,3,22.7,4,179.5,3,3,3,74.2,4,18.1,3,76.7,4,14,4,24.2,4,6295,3893
21,229,6.3,3,0.9,3,11.9,3,4.7,3,1.1,3,27.8,3,18.9,4,5.7,3,3.8,3,-1111.1,-1,-1111.1,-1,5.7,4,0,3,22.5,3,27,4,165.9,3,-1111.1,-1,63.4,3,26.7,3,68.6,4,13,3,35.3,4,1349,1193
21,231,8.7,4,1.4,3,13.2,4,6.8,4,0.9,3,24.7,3,10.1,3,8.6,4,8.9,4,-1111.1,-1,-1111.1,-1,5,3,3.6,4,27.2,4,18.8,3,244.9,4,-1111.1,-1,81.1,4,33,4,45,3,14.7,4,27.5,4,2428,2010
21,233,9.4,4,2.2,4,15.3,4,6.2,4,0.7,3,31,4,20.3,4,6.1,3,6.8,4,-1111.1,-1,-1111.1,-1,4.9,4,1.2,3,20.5,3,32.2,4,215.2,3,-1111.1,-1,77.7,4,22.6,3,64.1,3,12.8,3,23.4,3,1797,1648
21,235,9,3,1.7,3,13,3,5.4,3,0.9,3,29,3,17.9,3,7.8,3,7.9,4,-1111.1,-1,-1111.1,-1,4.7,3,3.1,3,26.6,3,18.6,3,251.7,4,8.4,4,93.7,4,32,4,66.9,3,18.1,4,36.8,4,2554,2123
21,237,9.1,3,1.5,3,12.2,3,9.6,4,1,3,30.8,3,20.6,3,10.4,4,10.4,4,-1111.1,-1,-1111.1,-1,5.2,3,5.2,4,42,4,31.2,4,288.1,4,14.4,4,99.9,4,44.5,4,89.9,4,27.4,4,36.6,4,1085,890
21,239,6.2,3,1.2,3,12.8,4,3.1,4,2.2,3,23.8,4,11.7,3,6.8,4,5.8,4,-1111.1,-1,-1111.1,-1,3,3,3.8,4,31,4,18.8,4,204.8,4,-1111.1,-1,69.1,4,20.3,4,81.1,4,10,3,23.4,4,2946,1807
22,1,10.8,4,1.4,3,15.2,4,5.5,3,1.2,3,45.5,4,21.7,4,10.2,4,9.4,4,13,3,-1111.1,-1,5,3,5.2,4,39.9,4,26.5,4,185.7,3,4.9,3,73.1,4,28.4,4,59.1,3,11.1,3,26.1,4,4628,3026
22,3,10.3,4,1.7,4,15.6,4,6.3,4,1.5,4,39.5,4,19.3,4,6.3,3,6.6,3,4.8,4,-1111.1,-1,2.3,3,4,4,26.3,4,27.4,4,186,3,6,4,65.5,3,30.3,4,87,4,10.1,3,31.2,4,3331,2336
22,5,8.5,4,2.1,4,13.1,4,4,3,1.1,3,32.5,3,13.4,3,7.2,4,6.2,4,11.6,3,-1111.1,-1,5.3,4,1.9,3,34.4,4,21.3,3,232.9,4,9.6,4,70.4,4,24,4,62.1,3,10.4,3,26.6,4,6780,2595
22,7,10.1,4,2.2,4,14.6,4,7.3,3,1.2,4,46.9,4,16.5,3,12.7,4,11.7,4,15.1,4,-1111.1,-1,9.5,4,3.3,3,34.1,4,20.3,3,275.4,4,7.2,3,73.3,3,30.8,3,63.3,3,10.8,3,23.8,3,3071,1956
22,9,10.8,4,2.1,4,15.8,4,6.9,3,0.9,3,49.1,4,21.6,4,7.9,3,4.7,3,13.3,3,-1111.1,-1,6,4,1.9,3,32,4,22.8,3,293.4,4,5.5,3,71.2,3,33.8,3,66.2,3,15.2,4,21.3,3,3148,2440
22,11,7.4,3,1,3,12.6,3,5.1,4,1.5,4,30.3,3,18.7,4,6.5,3,6.2,3,-1111.1,-1,-1111.1,-1,3.2,3,2.8,4,39,4,20.2,3,212.9,4,-1111.1,-1,73.5,4,31.1,4,84.7,4,14.1,4,21.6,3,2169,1555
22,13,12,4,2.4,4,18.6,4,8.3,4,1.2,4,49,4,21,4,7.3,3,5.4,3,9.6,4,-1111.1,-1,4.5,3,2.8,4,33.1,4,23,4,156.9,3,10.3,4,62.1,3,30.9,3,68.3,4,7.5,3,30.8,4,2003,2180
22,15,9.3,4,1.7,4,14.6,4,4.3,4,1.1,3,35.4,4,13.4,3,7.6,4,5.4,3,13.4,4,-1111.1,-1,5.4,4,2.2,3,24.2,4,24.9,4,209.8,4,9.5,4,62.6,4,16.5,3,58,3,12.3,4,27.7,4,7655,3992
22,17,12.4,4,2.8,4,18.2,4,6.5,4,1.4,3,54.8,4,19.4,3,13.3,4,7.1,4,18.2,4,-1111.1,-1,9.1,4,4.2,4,29.1,4,24,4,196.1,4,18.8,4,68.5,4,18.8,3,62.4,3,10,3,28.1,4,11001,8038
22,19,9.3,4,1.7,4,15.8,4,4.9,4,1.3,3,42.5,4,10.4,3,10.5,4,7.6,4,16.2,4,-1111.1,-1,5.2,3,5.2,4,30.9,4,23.5,4,240.7,4,7.3,4,68.4,4,19.5,4,61.6,3,13,3,25.8,4,8229,5219
22,21,7.7,3,0.9,3,11.9,3,6.1,3,0.9,3,34.5,3,13,3,9.4,3,8.6,4,-1111.1,-1,-1111.1,-1,5.1,3,4.3,4,28.9,4,23.9,4,155.1,3,10.9,4,81.2,4,43.9,4,59.8,3,9.1,3,41,4,1291,1244
22,23,8.9,4,1.3,4,15.5,4,6.7,4,1.7,4,31.6,4,11,3,8.4,4,9.1,4,-1111.1,-1,-1111.1,-1,4.2,3,4.2,4,29.3,4,18.5,3,226.6,4,-1111.1,-1,95,4,20.2,3,39.2,3,-1111.1,-1,14.7,3,1084,718
